Iteration,Phase2_ArterialPrecision,Phase2_PortalPrecision,Phase2_PreContrastPrecision,Phase2_ArterialRecall,Phase2_PortalRecall,Phase2_PreContrastRecall,Phase2_ArterialF1,Phase2_PortalF1,Phase2_PreContrastF1
252,1,0.982905982905983,0,0.875,1,0,0.933333333333333,0.991379310344828,0
253,1,0.982300884955752,0,0.833333333333333,1,0,0.909090909090909,0.991071428571429,0
254,0.888888888888889,0.947368421052632,0,0.615384615384615,0.992125984251969,0,0.727272727272727,0.969230769230769,0
255,1,0.990909090909091,0,1,1,0,1,0.995433789954338,0
256,0.909090909090909,0.970588235294118,0,0.769230769230769,0.99,0,0.833333333333333,0.98019801980198,0
257,0.833333333333333,0.953488372093023,0,0.454545454545455,0.991935483870968,0,0.588235294117647,0.972332015810277,0
258,1,0.959183673469388,0,0.571428571428571,1,0,0.727272727272727,0.979166666666667,0
259,0.857142857142857,0.963963963963964,0,0.6,0.990740740740741,0,0.705882352941176,0.977168949771689,0
260,1,0.982905982905983,0,0.857142857142857,1,0,0.923076923076923,0.991379310344828,0
261,1,0.963963963963964,0,0.75,1,0,0.857142857142857,0.981651376146789,0
262,0.888888888888889,0.973451327433628,0,0.727272727272727,0.990990990990991,0,0.8,0.982142857142857,0
263,1,0.972727272727273,0,0.727272727272727,1,0,0.842105263157895,0.986175115207373,0
264,1,0.982142857142857,0,0.714285714285714,1,0,0.833333333333333,0.990990990990991,0
265,0.909090909090909,0.959016393442623,0,0.666666666666667,0.991525423728814,0,0.769230769230769,0.975,0
266,1,0.991228070175439,0,1,1,0,1,0.995594713656388,0
267,0.75,0.974789915966387,0,0.6,0.991452991452991,0,0.666666666666667,0.983050847457627,0
268,1,0.975409836065574,0,0.727272727272727,1,0,0.842105263157895,0.987551867219917,0
269,1,0.973214285714286,0,0.8,1,0,0.888888888888889,0.986425339366516,0
270,0.857142857142857,0.973451327433628,0,0.666666666666667,0.990990990990991,0,0.75,0.982142857142857,0
271,1,0.940677966101695,0,0.454545454545455,1,0,0.625,0.96943231441048,0
272,1,0.97196261682243,0,0.714285714285714,1,0,0.833333333333333,0.985781990521327,0
273,1,0.983193277310924,0,0.666666666666667,1,0,0.8,0.991525423728813,0
274,1,0.981308411214953,0,0.777777777777778,1,0,0.875,0.990566037735849,0
275,1,0.974358974358974,0,0.5,1,0,0.666666666666667,0.987012987012987,0
276,1,0.932203389830508,0,0.4,1,0,0.571428571428572,0.964912280701754,0
277,0.909090909090909,0.98,0,0.909090909090909,0.98989898989899,0,0.909090909090909,0.984924623115578,0
278,1,0.974789915966387,0,0.571428571428571,1,0,0.727272727272727,0.987234042553191,0
279,0.909090909090909,0.990909090909091,0,0.909090909090909,0.990909090909091,0,0.909090909090909,0.990909090909091,0
280,0.857142857142857,0.962616822429907,0,0.6,0.990384615384615,0,0.705882352941176,0.976303317535545,0
281,1,0.982142857142857,0,0.714285714285714,1,0,0.833333333333333,0.990990990990991,0
282,1,0.952380952380952,0,0.6,1,0,0.75,0.975609756097561,0
283,1,0.991071428571429,0,0.8,1,0,0.888888888888889,0.995515695067265,0
284,1,0.941176470588235,0,0.571428571428571,1,0,0.727272727272727,0.96969696969697,0
285,0.857142857142857,0.941176470588235,0,0.6,0.989690721649485,0,0.705882352941176,0.964824120603015,0
286,1,0.96078431372549,0,0.666666666666667,1,0,0.8,0.98,0
287,1,0.962962962962963,0,0.75,1,0,0.857142857142857,0.981132075471698,0
288,1,0.961904761904762,0,0.666666666666667,1,0,0.8,0.980582524271845,0
289,1,0.990909090909091,0,0.75,1,0,0.857142857142857,0.995433789954338,0
290,1,0.975806451612903,0,0.666666666666667,1,0,0.8,0.987755102040816,0
291,1,0.990566037735849,0,0.875,1,0,0.933333333333333,0.995260663507109,0
292,1,0.955357142857143,0,0.666666666666667,1,0,0.8,0.97716894977169,0
293,1,0.954545454545455,0,0.571428571428571,1,0,0.727272727272727,0.976744186046512,0
294,1,0.982905982905983,0,0.9,1,0,0.947368421052632,0.991379310344828,0
295,1,0.973913043478261,0,0.727272727272727,1,0,0.842105263157895,0.986784140969163,0
296,1,0.954545454545455,0,0.666666666666667,1,0,0.8,0.976744186046512,0
297,0.9,0.99,0,0.9,0.99,0,0.9,0.99,0
298,1,0.983050847457627,0,0.714285714285714,1,0,0.833333333333333,0.991452991452991,0
299,1,0.941176470588235,0,0.571428571428571,1,0,0.727272727272727,0.96969696969697,0
300,1,0.972222222222222,0,0.625,1,0,0.769230769230769,0.985915492957746,0
301,0.9,0.967213114754098,0,0.692307692307692,0.991596638655462,0,0.782608695652174,0.979253112033195,0
302,1,0.945652173913043,0,0.636363636363636,1,0,0.777777777777778,0.972067039106145,0
303,0.875,0.96551724137931,0,0.7,0.991150442477876,0,0.777777777777778,0.978165938864629,0
304,1,0.963963963963964,0,0.5,1,0,0.666666666666667,0.981651376146789,0
305,1,0.966666666666667,0,0.733333333333333,1,0,0.846153846153846,0.983050847457627,0
306,1,0.978947368421053,0,0.714285714285714,1,0,0.833333333333333,0.98936170212766,0
307,0.888888888888889,0.949152542372881,0,0.615384615384615,0.991150442477876,0,0.727272727272727,0.96969696969697,0
308,1,0.967213114754098,0,0.727272727272727,1,0,0.842105263157895,0.983333333333333,0
309,1,0.974789915966387,0,0.818181818181818,1,0,0.9,0.987234042553191,0
310,0.75,0.974789915966387,0,0.5,0.991452991452991,0,0.6,0.983050847457627,0
311,1,0.963302752293578,0,0.428571428571429,1,0,0.6,0.981308411214953,0
312,1,0.96969696969697,0,0.625,1,0,0.769230769230769,0.984615384615385,0
313,1,0.982456140350877,0,0.909090909090909,1,0,0.952380952380952,0.991150442477876,0
314,1,0.974358974358974,0,0.727272727272727,1,0,0.842105263157895,0.987012987012987,0
315,1,0.980952380952381,0,0.928571428571429,1,0,0.962962962962963,0.990384615384615,0
316,1,0.966101694915254,0,0.5,1,0,0.666666666666667,0.982758620689655,0
317,1,0.975206611570248,0,0.666666666666667,1,0,0.8,0.98744769874477,0
318,1,0.957264957264957,0,0.555555555555556,1,0,0.714285714285714,0.978165938864629,0
319,1,0.975806451612903,0,0.4,1,0,0.571428571428572,0.987755102040816,0
320,0.875,0.991379310344828,0,0.875,0.991379310344828,0,0.875,0.991379310344828,0
321,1,0.975206611570248,0,0.666666666666667,1,0,0.8,0.98744769874477,0
322,0.888888888888889,0.943089430894309,0,0.571428571428571,0.991452991452991,0,0.695652173913043,0.966666666666667,0
323,1,0.96875,0,0.7,1,0,0.823529411764706,0.984126984126984,0
324,1,0.975409836065574,0,0.666666666666667,1,0,0.8,0.987551867219917,0
325,1,0.965217391304348,0,0.571428571428571,1,0,0.727272727272727,0.982300884955752,0
326,1,0.943089430894309,0,0.454545454545455,1,0,0.625,0.97071129707113,0
327,0.666666666666667,0.948275862068966,0,0.285714285714286,0.990990990990991,0,0.4,0.969162995594714,0
328,1,0.972727272727273,0,0.75,1,0,0.857142857142857,0.986175115207373,0
329,1,0.991150442477876,0,0.833333333333333,1,0,0.909090909090909,0.995555555555556,0
330,1,0.972972972972973,0,0.625,1,0,0.769230769230769,0.986301369863014,0
331,0.875,0.966942148760331,0,0.777777777777778,0.991525423728814,0,0.823529411764706,0.97907949790795,0
332,1,0.983193277310924,0,0.8,1,0,0.888888888888889,0.991525423728813,0
333,1,0.968253968253968,0,0.75,1,0,0.857142857142857,0.983870967741935,0
334,1,0.982456140350877,0,0.909090909090909,1,0,0.952380952380952,0.991150442477876,0
335,1,0.965811965811966,0,0.714285714285714,1,0,0.833333333333333,0.982608695652174,0
336,0.833333333333333,0.966101694915254,0,0.625,0.991304347826087,0,0.714285714285714,0.978540772532189,0
337,1,0.974576271186441,0,0.8,1,0,0.888888888888889,0.987124463519313,0
338,1,0.975609756097561,0,0.7,1,0,0.823529411764706,0.987654320987654,0
339,1,0.982905982905983,0,0.857142857142857,1,0,0.923076923076923,0.991379310344828,0
340,1,0.975,0,0.666666666666667,1,0,0.8,0.987341772151899,0
341,1,0.99009900990099,0,0.875,1,0,0.933333333333333,0.995024875621891,0
342,0.75,0.962616822429907,0,0.5,0.990384615384615,0,0.6,0.976303317535545,0
343,1,0.963963963963964,0,0.727272727272727,1,0,0.842105263157895,0.981651376146789,0
344,1,0.953125,0,0.555555555555556,1,0,0.714285714285714,0.976,0
345,0.875,0.983050847457627,0,0.875,0.991452991452991,0,0.875,0.987234042553191,0
346,0.909090909090909,0.990476190476191,0,0.909090909090909,0.990476190476191,0,0.909090909090909,0.990476190476191,0
347,1,0.983471074380165,0,0.818181818181818,1,0,0.9,0.991666666666667,0
348,1,0.939130434782609,0,0.444444444444444,1,0,0.615384615384615,0.968609865470852,0
349,1,0.964912280701754,0,0.666666666666667,1,0,0.8,0.982142857142857,0
350,1,0.964285714285714,0,0.692307692307692,1,0,0.818181818181818,0.981818181818182,0
351,1,0.991803278688525,0,0.8,1,0,0.888888888888889,0.995884773662551,0
352,1,0.9765625,0,0.666666666666667,1,0,0.8,0.988142292490119,0
353,0.888888888888889,0.975206611570248,0,0.727272727272727,0.991596638655462,0,0.8,0.983333333333333,0
354,0.916666666666667,0.964912280701754,0,0.846153846153846,0.990990990990991,0,0.88,0.977777777777778,0
355,0.9,0.962616822429907,0,0.75,0.990384615384615,0,0.818181818181818,0.976303317535545,0
356,0.923076923076923,0.983471074380165,0,0.857142857142857,0.991666666666667,0,0.888888888888889,0.987551867219917,0
357,1,0.953846153846154,0,0.642857142857143,1,0,0.782608695652174,0.976377952755905,0
358,1,0.966942148760331,0,0.571428571428571,1,0,0.727272727272727,0.983193277310924,0
359,1,0.983739837398374,0,0.875,1,0,0.933333333333333,0.991803278688525,0
360,1,0.975,0,0.7,1,0,0.823529411764706,0.987341772151899,0
361,1,0.982142857142857,0,0.777777777777778,1,0,0.875,0.990990990990991,0
362,0.875,0.954198473282443,0,0.583333333333333,0.992063492063492,0,0.7,0.972762645914397,0
363,1,0.966386554621849,0,0.75,1,0,0.857142857142857,0.982905982905983,0
364,0.833333333333333,0.967741935483871,0,0.625,0.991735537190083,0,0.714285714285714,0.979591836734694,0
365,1,0.938053097345133,0,0.6,1,0,0.75,0.968036529680365,0
366,0.875,0.974137931034483,0,0.875,0.991228070175439,0,0.875,0.982608695652174,0
367,1,0.983050847457627,0,0.777777777777778,1,0,0.875,0.991452991452991,0
368,1,0.966101694915254,0,0.75,1,0,0.857142857142857,0.982758620689655,0
369,1,0.971698113207547,0,0.785714285714286,1,0,0.88,0.985645933014354,0
370,0.75,0.972222222222222,0,0.5,0.990566037735849,0,0.6,0.981308411214953,0
371,0.833333333333333,0.975,0,0.625,0.991525423728814,0,0.714285714285714,0.983193277310924,0
372,1,0.957627118644068,0,0.642857142857143,1,0,0.782608695652174,0.978354978354978,0
373,0.888888888888889,0.990740740740741,0,0.888888888888889,0.990740740740741,0,0.888888888888889,0.990740740740741,0
374,1,0.981818181818182,0,0.8,1,0,0.888888888888889,0.990825688073394,0
375,1,0.982300884955752,0,0.833333333333333,1,0,0.909090909090909,0.991071428571429,0
376,0.9,0.982300884955752,0,0.818181818181818,0.991071428571429,0,0.857142857142857,0.986666666666667,0
377,1,0.970802919708029,0,0.727272727272727,1,0,0.842105263157895,0.985185185185185,0
378,0.909090909090909,0.98,0,0.833333333333333,0.98989898989899,0,0.869565217391304,0.984924623115578,0
379,1,0.963636363636364,0,0.636363636363636,1,0,0.777777777777778,0.981481481481482,0
380,1,0.981481481481482,0,0.888888888888889,1,0,0.941176470588235,0.990654205607477,0
381,1,0.965217391304348,0,0.555555555555556,1,0,0.714285714285714,0.982300884955752,0
382,1,0.946428571428571,0,0.538461538461538,1,0,0.7,0.972477064220183,0
383,0.875,0.954545454545455,0,0.7,0.990566037735849,0,0.777777777777778,0.972222222222222,0
384,1,0.97196261682243,0,0.777777777777778,1,0,0.875,0.985781990521327,0
385,0.875,0.955752212389381,0,0.636363636363636,0.990825688073395,0,0.736842105263158,0.972972972972973,0
386,1,0.972727272727273,0,0.75,1,0,0.857142857142857,0.986175115207373,0
387,1,0.974576271186441,0,0.666666666666667,1,0,0.8,0.987124463519313,0
388,1,0.966666666666667,0,0.625,1,0,0.769230769230769,0.983050847457627,0
389,1,0.974576271186441,0,0.769230769230769,1,0,0.869565217391304,0.987124463519313,0
390,1,0.973684210526316,0,0.777777777777778,1,0,0.875,0.986666666666667,0
391,0.875,0.964912280701754,0,0.636363636363636,0.990990990990991,0,0.736842105263158,0.977777777777778,0
392,1,0.949152542372881,0,0.6,1,0,0.75,0.973913043478261,0
393,0.875,0.973913043478261,0,0.777777777777778,0.991150442477876,0,0.823529411764706,0.982456140350877,0
394,0.857142857142857,0.96,0,0.6,0.989690721649485,0,0.705882352941176,0.974619289340101,0
395,1,0.990566037735849,0,0.75,1,0,0.857142857142857,0.995260663507109,0
396,1,0.978723404255319,0,0.8,1,0,0.888888888888889,0.989247311827957,0
397,1,0.961240310077519,0,0.545454545454545,1,0,0.705882352941176,0.980237154150198,0
398,1,0.967741935483871,0,0.666666666666667,1,0,0.8,0.983606557377049,0
399,1,0.975609756097561,0,0.727272727272727,1,0,0.842105263157895,0.987654320987654,0
400,1,0.96,0,0.583333333333333,1,0,0.736842105263158,0.979591836734694,0
401,0.875,0.982905982905983,0,0.777777777777778,0.991379310344828,0,0.823529411764706,0.987124463519313,0
402,1,0.933884297520661,0,0.5,1,0,0.666666666666667,0.965811965811966,0
403,0.8,0.962264150943396,0,0.5,0.990291262135922,0,0.615384615384615,0.976076555023923,0
404,1,0.974789915966387,0,0.727272727272727,1,0,0.842105263157895,0.987234042553191,0
405,1,0.968503937007874,0,0.428571428571429,1,0,0.6,0.984,0
406,1,0.989690721649485,0,1,1,0,1,0.994818652849741,0
407,1,0.954128440366973,0,0.5,1,0,0.666666666666667,0.976525821596244,0
408,1,0.968503937007874,0,0.75,1,0,0.857142857142857,0.984,0
409,0.888888888888889,0.983606557377049,0,0.888888888888889,0.991735537190083,0,0.888888888888889,0.987654320987654,0
410,1,0.972727272727273,0,0.571428571428571,1,0,0.727272727272727,0.986175115207373,0
411,1,0.982905982905983,0,0.833333333333333,1,0,0.909090909090909,0.991379310344828,0
412,0.833333333333333,0.974789915966387,0,0.625,0.991452991452991,0,0.714285714285714,0.983050847457627,0
413,0.857142857142857,0.990990990990991,0,0.857142857142857,0.990990990990991,0,0.857142857142857,0.990990990990991,0
414,1,0.935185185185185,0,0.538461538461538,1,0,0.7,0.966507177033493,0
415,1,0.946428571428571,0,0.666666666666667,1,0,0.8,0.972477064220183,0
416,0.8,0.966386554621849,0,0.5,0.991379310344828,0,0.615384615384615,0.978723404255319,0
417,1,0.944954128440367,0,0.666666666666667,1,0,0.8,0.971698113207547,0
418,1,0.974789915966387,0,0.727272727272727,1,0,0.842105263157895,0.987234042553191,0
419,1,0.964601769911504,0,0.625,1,0,0.769230769230769,0.981981981981982,0
420,1,0.936,0,0.454545454545455,1,0,0.625,0.966942148760331,0
421,0.857142857142857,0.951219512195122,0,0.545454545454545,0.991525423728814,0,0.666666666666667,0.970954356846473,0
422,1,0.964912280701754,0,0.692307692307692,1,0,0.818181818181818,0.982142857142857,0
423,1,0.933333333333333,0,0.6,1,0,0.75,0.96551724137931,0
424,0.888888888888889,0.975806451612903,0,0.727272727272727,0.991803278688525,0,0.8,0.983739837398374,0
425,1,0.966386554621849,0,0.666666666666667,1,0,0.8,0.982905982905983,0
426,0.8,0.93984962406015,0,0.333333333333333,0.992063492063492,0,0.470588235294118,0.965250965250965,0
427,1,0.941176470588235,0,0.333333333333333,1,0,0.5,0.96969696969697,0
428,1,0.981651376146789,0,0.75,1,0,0.857142857142857,0.990740740740741,0
429,1,0.983050847457627,0,0.8,1,0,0.888888888888889,0.991452991452991,0
430,1,0.959349593495935,0,0.555555555555556,1,0,0.714285714285714,0.979253112033195,0
431,0.909090909090909,0.977272727272727,0,0.833333333333333,0.992307692307692,0,0.869565217391304,0.984732824427481,0
432,1,0.968,0,0.692307692307692,1,0,0.818181818181818,0.983739837398374,0
433,1,0.966942148760331,0,0.6,1,0,0.75,0.983193277310924,0
434,0.888888888888889,0.975409836065574,0,0.727272727272727,0.991666666666667,0,0.8,0.983471074380165,0
435,0.8,0.991379310344828,0,0.8,0.991379310344828,0,0.8,0.991379310344828,0
436,0.857142857142857,0.926829268292683,0,0.461538461538462,0.991304347826087,0,0.6,0.957983193277311,0
437,1,0.991228070175439,0,0.833333333333333,1,0,0.909090909090909,0.995594713656388,0
438,1,0.963302752293578,0,0.6,1,0,0.75,0.981308411214953,0
439,0.833333333333333,0.956140350877193,0,0.555555555555556,0.990909090909091,0,0.666666666666667,0.973214285714286,0
440,1,0.982608695652174,0,0.818181818181818,1,0,0.9,0.991228070175439,0
441,1,0.959016393442623,0,0.692307692307692,1,0,0.818181818181818,0.97907949790795,0
442,1,0.963963963963964,0,0.625,1,0,0.769230769230769,0.981651376146789,0
443,1,0.991304347826087,0,0.833333333333333,1,0,0.909090909090909,0.995633187772926,0
444,0.875,0.954954954954955,0,0.583333333333333,0.990654205607477,0,0.7,0.972477064220184,0
445,1,0.963963963963964,0,0.7,1,0,0.823529411764706,0.981651376146789,0
446,0.875,0.974358974358974,0,0.777777777777778,0.991304347826087,0,0.823529411764706,0.982758620689655,0
447,1,0.982905982905983,0,0.75,1,0,0.857142857142857,0.991379310344828,0
448,1,0.982456140350877,0,0.75,1,0,0.857142857142857,0.991150442477876,0
449,1,0.973451327433628,0,0.666666666666667,1,0,0.8,0.986547085201794,0
450,1,0.967213114754098,0,0.571428571428571,1,0,0.727272727272727,0.983333333333333,0
451,0.916666666666667,0.98989898989899,0,0.916666666666667,0.98989898989899,0,0.916666666666667,0.98989898989899,0
452,1,0.962962962962963,0,0.5,1,0,0.666666666666667,0.981132075471698,0
453,1,0.984615384615385,0,0.8,1,0,0.888888888888889,0.992248062015504,0
454,1,0.962264150943396,0,0.6,1,0,0.75,0.980769230769231,0
455,1,0.975,0,0.666666666666667,1,0,0.8,0.987341772151899,0
456,1,0.925925925925926,0,0.461538461538462,1,0,0.631578947368421,0.961538461538461,0
457,0.833333333333333,0.991379310344828,0,0.833333333333333,0.991379310344828,0,0.833333333333333,0.991379310344828,0
458,1,0.974137931034483,0,0.7,1,0,0.823529411764706,0.986899563318777,0
459,1,0.974137931034483,0,0.75,1,0,0.857142857142857,0.986899563318777,0
460,0.9,0.990825688073395,0,0.9,0.990825688073395,0,0.9,0.990825688073395,0
461,1,0.974137931034483,0,0.769230769230769,1,0,0.869565217391304,0.986899563318777,0
462,1,0.957627118644068,0,0.615384615384615,1,0,0.761904761904762,0.978354978354978,0
463,1,0.984126984126984,0,0.875,1,0,0.933333333333333,0.992,0
464,1,0.967213114754098,0,0.571428571428571,1,0,0.727272727272727,0.983333333333333,0
465,1,1,0,1,1,0,1,1,0
466,1,0.982905982905983,0,0.714285714285714,1,0,0.833333333333333,0.991379310344828,0
467,1,0.981818181818182,0,0.8,1,0,0.888888888888889,0.990825688073394,0
468,1,0.982300884955752,0,0.666666666666667,1,0,0.8,0.991071428571429,0
469,0.888888888888889,0.981481481481482,0,0.8,0.990654205607477,0,0.842105263157895,0.986046511627907,0
470,1,0.959677419354839,0,0.555555555555556,1,0,0.714285714285714,0.979423868312757,0
471,1,0.952,0,0.538461538461538,1,0,0.7,0.975409836065574,0
472,0.9,0.939655172413793,0,0.642857142857143,0.990909090909091,0,0.75,0.964601769911504,0
473,0.875,0.967213114754098,0,0.636363636363636,0.991596638655462,0,0.736842105263158,0.979253112033195,0
474,0.875,0.981481481481482,0,0.777777777777778,0.990654205607477,0,0.823529411764706,0.986046511627907,0
475,0.833333333333333,0.950819672131147,0,0.5,0.991452991452991,0,0.625,0.97071129707113,0
476,0.875,0.982456140350877,0,0.875,0.991150442477876,0,0.875,0.986784140969163,0
477,1,0.957983193277311,0,0.444444444444444,1,0,0.615384615384615,0.978540772532189,0
478,1,0.963302752293578,0,0.625,1,0,0.769230769230769,0.981308411214953,0
479,0.888888888888889,0.966386554621849,0,0.666666666666667,0.991379310344828,0,0.761904761904762,0.978723404255319,0
480,1,0.926229508196721,0,0.466666666666667,1,0,0.636363636363636,0.961702127659575,0
481,0.928571428571429,0.991379310344828,0,0.928571428571429,0.991379310344828,0,0.928571428571429,0.991379310344828,0
482,0.75,0.960629921259842,0,0.428571428571429,0.991869918699187,0,0.545454545454545,0.976,0
483,1,0.95,0,0.666666666666667,1,0,0.8,0.974358974358974,0
484,1,0.966101694915254,0,0.625,1,0,0.769230769230769,0.982758620689655,0
485,1,0.991525423728814,0,1,1,0,1,0.995744680851064,0
486,1,0.944,0,0.538461538461538,1,0,0.7,0.97119341563786,0
487,1,0.961904761904762,0,0.666666666666667,1,0,0.8,0.980582524271845,0
488,1,0.957627118644068,0,0.615384615384615,1,0,0.761904761904762,0.978354978354978,0
489,1,0.945945945945946,0,0.333333333333333,1,0,0.5,0.972222222222222,0
490,1,0.967741935483871,0,0.818181818181818,1,0,0.9,0.983606557377049,0
491,1,0.964285714285714,0,0.8,1,0,0.888888888888889,0.981818181818182,0
492,1,0.962616822429907,0,0.7,1,0,0.823529411764706,0.980952380952381,0
493,0.909090909090909,0.973913043478261,0,0.769230769230769,0.991150442477876,0,0.833333333333333,0.982456140350877,0
494,0.833333333333333,0.974358974358974,0,0.714285714285714,0.991304347826087,0,0.769230769230769,0.982758620689655,0
495,1,0.971153846153846,0,0.727272727272727,1,0,0.842105263157895,0.985365853658537,0
496,1,0.961538461538462,0,0.727272727272727,1,0,0.842105263157895,0.980392156862745,0
497,1,0.974358974358974,0,0.727272727272727,1,0,0.842105263157895,0.987012987012987,0
498,0.833333333333333,0.990825688073395,0,0.833333333333333,0.990825688073395,0,0.833333333333333,0.990825688073395,0
499,1,0.963302752293578,0,0.5,1,0,0.666666666666667,0.981308411214953,0
500,1,0.984251968503937,0,0.666666666666667,1,0,0.8,0.992063492063492,0
